dataset,fold,train_size,model,auroc,auprc,brier,train_time,inf_time
BreastCancer,6,100,RandomForest,0.9755977726826073,0.967657043285021,0.0612838596491228,0.2544237191323191,0.0016853422469769914
BreastCancer,6,100,TabPFN,,,,,
BreastCancer,6,100,TabICL,0.9803471994759253,0.9734864766181004,0.05591630136660435,0.22593684308230877,0.0003557925525105052
BreastCancer,6,200,XGBoost,0.9895185063871602,0.985771980406238,0.043856489054853905,0.1770958979614079,3.301351649784728e-05
BreastCancer,6,200,LightGBM,0.9895185063871601,0.9842960193843222,0.051738131755194,0.07505851099267602,1.5838606805916417e-05
BreastCancer,6,200,CatBoost,0.9895185063871601,0.990077519379845,0.023366832880905897,0.46603477909229696,1.509424519578093e-05
BreastCancer,6,200,RandomForest,0.9816573861775303,0.9799755639710966,0.04633824561403509,0.3448943600524217,0.0003150821941202147
BreastCancer,6,200,TabPFN,,,,,
BreastCancer,6,200,TabICL,0.9967245332459875,0.9952949467313353,0.020140859147568187,0.2059494899585843,0.0004180284041355838
BreastCancer,6,455,XGBoost,0.9954143465443825,0.993712316968131,0.026504171052556248,0.19754797080531716,3.6525025375579534e-05
BreastCancer,6,455,LightGBM,0.9967245332459875,0.9956121105748136,0.02123529154452238,0.11166238388977945,1.5931710470141025e-05
BreastCancer,6,455,CatBoost,0.9914837864395676,0.9909092355168136,0.021574916856447295,0.5307713008951396,1.886585041096336e-05
BreastCancer,6,455,RandomForest,0.9819849328529315,0.9826368504632873,0.035395368421052634,0.39048074511811137,0.00029194518400911697
BreastCancer,6,455,TabPFN,,,,,
BreastCancer,6,455,TabICL,0.998689813298395,0.9980207817911926,0.011258523385314158,0.2079922880511731,0.00044251850953227594
BreastCancer,6,455,XGBoost,0.9954143465443825,0.993712316968131,0.026504171052556248,0.2102691000327468,2.0059781443131597e-05
BreastCancer,6,455,LightGBM,0.9967245332459875,0.9956121105748136,0.02123529154452238,0.11905556288547814,7.502632542398938e-06
BreastCancer,6,455,CatBoost,0.9914837864395676,0.9909092355168136,0.021574916856447295,0.5503640889655799,3.6013183968239706e-05
BreastCancer,6,455,RandomForest,0.9819849328529315,0.9826368504632873,0.035395368421052634,0.22875119396485388,0.00028582392954839425
BreastCancer,6,455,TabPFN,,,,,
BreastCancer,6,455,TabICL,0.998689813298395,0.9980207817911926,0.011258523385314158,0.1697456780821085,0.0004511743154899593
BreastCancer,7,50,XGBoost,0.9578373015873015,0.9542734764907193,0.060143263473467656,0.11081475485116243,2.049537694179698e-05
BreastCancer,7,50,LightGBM,0.982473544973545,0.9703247657980266,0.047554877445332974,0.021042306907474995,6.290957364335395e-06
BreastCancer,7,50,CatBoost,0.9930555555555555,0.9887938123154071,0.040981787313074086,0.2880891498643905,1.4656096729531623e-05
BreastCancer,7,50,RandomForest,0.9953703703703703,0.9925909295590147,0.027600842105263153,0.3395856670103967,0.0002290120515808986
BreastCancer,7,50,TabPFN,,,,,
BreastCancer,7,50,TabICL,0.9943783068783069,0.991625018801847,0.030789385025106066,0.20634039002470672,0.0003315841578960157
BreastCancer,7,100,XGBoost,0.9742063492063492,0.9747865764266382,0.04158482940605581,0.13686323817819357,3.179315714525026e-05
BreastCancer,7,100,LightGBM,0.974537037037037,0.9702952044193781,0.06383651292484653,0.036931385984644294,1.50302984637388e-05
BreastCancer,7,100,CatBoost,0.9851190476190477,0.9800655229305402,0.04528018695527243,0.35838234703987837,1.9260079665272905e-05
BreastCancer,7,100,RandomForest,0.9943783068783069,0.9909622168879927,0.032676175438596494,0.3107321939896792,0.00031905415827375753
BreastCancer,7,100,TabPFN,,,,,
BreastCancer,7,100,TabICL,0.9933862433862434,0.9906505158057954,0.026553418923056335,0.20671467599458992,0.00039620918483195596
BreastCancer,7,200,XGBoost,0.994047619047619,0.9908427442123097,0.03463407331960425,0.15470351791009307,3.2576430066112884e-05
BreastCancer,7,200,LightGBM,0.9976851851851852,0.9965986394557824,0.02866521081089681,0.07711730990558863,1.5558297092323764e-05
BreastCancer,7,200,CatBoost,0.996031746031746,0.9937452933686581,0.028317034871890766,0.4867978219408542,1.678649099184233e-05
BreastCancer,7,200,RandomForest,0.9966931216931217,0.9948790802167304,0.024323403508771938,0.302770592039451,0.00028655204407282566
BreastCancer,7,200,TabPFN,,,,,
BreastCancer,7,200,TabICL,0.9970238095238095,0.995350669818755,0.01890859576366743,0.1973729101009667,0.0004197610603449376
BreastCancer,7,455,XGBoost,0.9973544973544974,0.9956555349412494,0.018305726981433137,0.20456666289828718,3.14645432425957e-05
BreastCancer,7,455,LightGBM,0.9983465608465609,0.9973052787006276,0.029669410068424634,0.11436645407229662,1.647799038900095e-05
BreastCancer,7,455,CatBoost,0.998015873015873,0.9968221869131879,0.020967732711242137,0.5346445438917726,1.8243859685434583e-05
BreastCancer,7,455,RandomForest,0.9973544973544973,0.9957255099089669,0.02259694736842106,0.37541991006582975,0.00030672188496968725
BreastCancer,7,455,TabPFN,,,,,
BreastCancer,7,455,TabICL,0.9990079365079365,0.9984126984126984,0.011685089328306246,0.20743562001734972,0.0005184850602394395
BreastCancer,7,455,XGBoost,0.9973544973544974,0.9956555349412494,0.018305726981433137,0.20843710214830935,3.2204693477404745e-05
BreastCancer,7,455,LightGBM,0.9983465608465609,0.9973052787006276,0.029669410068424634,0.1136283059604466,1.5682069045540532e-05
BreastCancer,7,455,CatBoost,0.998015873015873,0.9968221869131879,0.020967732711242137,0.6079780759755522,2.259195561667806e-05
BreastCancer,7,455,RandomForest,0.9973544973544973,0.9957255099089669,0.02259694736842106,0.381035486003384,0.0002901253939949368
BreastCancer,7,455,TabPFN,,,,,
BreastCancer,7,455,TabICL,0.9990079365079365,0.9984126984126984,0.011685089328306246,0.19497801596298814,0.0005180019386962318
BreastCancer,8,50,XGBoost,0.9708994708994709,0.9622978315964754,0.05914106375701421,0.10595670319162309,2.9928910774750667e-05
BreastCancer,8,50,LightGBM,0.9851190476190477,0.9805162798696522,0.04667328296223511,0.020561544224619865,7.2392888301820085e-06
BreastCancer,8,50,CatBoost,0.9861111111111112,0.9801835543726055,0.05343144215649005,0.30165885807946324,1.885013025776859e-05
BreastCancer,8,50,RandomForest,0.9857804232804234,0.9791241336310265,0.04858115789473685,0.25338078988716006,0.0002193798233444492
BreastCancer,8,50,TabPFN,,,,,
BreastCancer,8,50,TabICL,0.9914021164021164,0.9872280795072389,0.04046765027981223,0.21161988307721913,0.0003021550609877235
BreastCancer,8,100,XGBoost,0.9684193121693121,0.9707336040458391,0.049184795921799675,0.11264689289964736,3.3226799579304565e-05
BreastCancer,8,100,LightGBM,0.9712301587301587,0.9736842980265906,0.04795150059911076,0.03666727081872523,9.50987777558335e-06
BreastCancer,8,100,CatBoost,0.9775132275132274,0.9727405262987918,0.04784821991836491,0.44955607783049345,2.0718851469849286e-05
BreastCancer,8,100,RandomForest,0.9882605820105821,0.9828433140933142,0.043076526315789475,0.3394611750263721,0.00022016511413089015
BreastCancer,8,100,TabPFN,,,,,
BreastCancer,8,100,TabICL,0.9844576719576719,0.9790053902353183,0.04165930096610571,0.21044628391973674,0.0003585353771453364
BreastCancer,8,200,XGBoost,0.9818121693121693,0.9805618859874708,0.03962106427118733,0.14164094906300306,3.523721049229304e-05
BreastCancer,8,200,LightGBM,0.9801587301587301,0.9777621054043819,0.048549491529694844,0.0692127370275557,1.5793805288379653e-05
BreastCancer,8,200,CatBoost,0.9910714285714286,0.988172289663122,0.03390982810286892,0.5316947151441127,1.6316015828858343e-05
BreastCancer,8,200,RandomForest,0.9887566137566137,0.9849722621773802,0.037319754385964916,0.32367901410907507,0.0002937236833467818
BreastCancer,8,200,TabPFN,,,,,
BreastCancer,8,200,TabICL,0.9867724867724867,0.9847116741412346,0.027456696792488407,0.3756995350122452,0.00034039974490409356
BreastCancer,8,455,XGBoost,0.9874338624338623,0.9855055229639025,0.02693155031058247,0.2176421000622213,2.4569245349419744e-05
BreastCancer,8,455,LightGBM,0.9871031746031746,0.9847798259088582,0.027028344891446725,0.11636229790747166,9.612035284047587e-06
BreastCancer,8,455,CatBoost,0.9917328042328042,0.9911158493248046,0.024238441066828376,0.6227125409059227,2.0192323350592662e-05
BreastCancer,8,455,RandomForest,0.9912367724867726,0.9868786390199453,0.03360221052631579,0.3714754479005933,0.00040376768447458744
BreastCancer,8,455,TabPFN,,,,,
BreastCancer,8,455,TabICL,0.9917328042328042,0.989236909086416,0.02493486827240553,0.17880479502491653,0.00044884495723077604
BreastCancer,8,455,XGBoost,0.9874338624338623,0.9855055229639025,0.02693155031058247,0.2016224809922278,2.3336492870983323e-05
BreastCancer,8,455,LightGBM,0.9871031746031746,0.9847798259088582,0.027028344891446725,0.11349210795015097,9.194525007746721e-06
BreastCancer,8,455,CatBoost,0.9917328042328042,0.9911158493248046,0.024238441066828376,0.7882055239751935,1.592187643900775e-05
BreastCancer,8,455,RandomForest,0.9912367724867726,0.9868786390199453,0.03360221052631579,0.37484854203648865,0.00040746708768174837
BreastCancer,8,455,TabPFN,,,,,
BreastCancer,8,455,TabICL,0.9917328042328042,0.989236909086416,0.02493486827240553,0.42009369493462145,0.0004892016846784635
BreastCancer,9,50,XGBoost,0.9589201877934272,0.9314885303809792,0.08914675825945347,0.11240405705757439,4.084173598186632e-05
BreastCancer,9,50,LightGBM,0.9783702213279678,0.97121565387259,0.05714540340902717,0.025608585914596915,1.6854486667213187e-05
BreastCancer,9,50,CatBoost,0.9812206572769953,0.9749816373988761,0.04709333491245228,0.45581443095579743,1.118294647441501e-05
BreastCancer,9,50,RandomForest,0.9688128772635816,0.9636196188504842,0.05750807079646018,0.19748502387665212,0.00019727444144344963
BreastCancer,9,50,TabPFN,,,,,
BreastCancer,9,50,TabICL,0.9896042924211939,0.984478353771832,0.040365925778084726,0.5509149790741503,0.0002604460001684132
BreastCancer,9,100,XGBoost,0.9835680751173709,0.9758949048302088,0.045161246522122334,0.3669625429902226,1.9770193910967987e-05
BreastCancer,9,100,LightGBM,0.982562038900067,0.9746598286742529,0.07830353597747922,0.03212618688121438,5.472505020093074e-06
BreastCancer,9,100,CatBoost,0.9782025486250838,0.9721033047996926,0.06725954425501258,0.4862905819900334,7.100504270828931e-06
BreastCancer,9,100,RandomForest,0.9822266934942991,0.9743574124151049,0.05501575221238938,0.19966488098725677,0.0003039530968804539
BreastCancer,9,100,TabPFN,,,,,
BreastCancer,9,100,TabICL,0.9909456740442656,0.9862668601797043,0.04559819566519469,0.16664836602285504,0.0002844455668422501
BreastCancer,9,200,XGBoost,0.9916163648558015,0.9893395898098104,0.025130378679067603,0.13935010810382664,1.981477170721092e-05
BreastCancer,9,200,LightGBM,0.9949698189134808,0.992705048496088,0.04147756693366311,0.07131708995439112,7.024910548223858e-06
BreastCancer,9,200,CatBoost,0.9906103286384976,0.9872245302123351,0.04687668154504434,0.4382617278024554,9.612635651652791e-06
BreastCancer,9,200,RandomForest,0.988262910798122,0.9853604833115236,0.0379713628318584,0.36662918282672763,0.0003029725481385151
BreastCancer,9,200,TabPFN,,,,,
BreastCancer,9,200,TabICL,0.9969818913480886,0.9952629752188653,0.027767666594310417,0.2341318370308727,0.00039419342467017407
BreastCancer,9,456,XGBoost,0.994634473507713,0.9926841545673083,0.02126963307404476,0.24865650292485952,3.19953789456492e-05
BreastCancer,9,456,LightGBM,0.9963112005365526,0.9950584007187782,0.010726950543625472,0.12487159599550068,1.614997410668736e-05
BreastCancer,9,456,CatBoost,0.9969818913480886,0.995400432900433,0.022665092285987613,0.5740942740812898,1.933002654891626e-05
BreastCancer,9,456,RandomForest,0.9934607645875251,0.9912277587845293,0.033180778761061944,0.2762823519296944,0.00041335276987370664
BreastCancer,9,456,TabPFN,,,,,
BreastCancer,9,456,TabICL,0.9986586183769283,0.9978458049886622,0.016316929672927014,0.212721822084859,0.0007250373358879469
BreastCancer,9,456,XGBoost,0.994634473507713,0.9926841545673083,0.02126963307404476,0.20432118396274745,3.371552968051581e-05
BreastCancer,9,456,LightGBM,0.9963112005365526,0.9950584007187782,0.010726950543625472,0.11570343910716474,1.6178161037706695e-05
BreastCancer,9,456,CatBoost,0.9969818913480886,0.995400432900433,0.022665092285987613,1.1369078368879855,2.1980593261201825e-05
BreastCancer,9,456,RandomForest,0.9934607645875251,0.9912277587845293,0.033180778761061944,0.26533162710256875,0.0005069799840746992
BreastCancer,9,456,TabPFN,,,,,
BreastCancer,9,456,TabICL,0.9986586183769283,0.9978458049886622,0.016316929672927014,0.7855224530212581,0.0005190772915143619
BreastCancer,10,50,XGBoost,0.9521781853914182,0.9354956852681354,0.10051120098437141,1.4591326660010964,2.5901518631399723e-05
BreastCancer,10,50,LightGBM,0.9708483458892893,0.9592202753731127,0.08572308366190513,0.46107833296991885,1.1160571471248803e-05
BreastCancer,10,50,CatBoost,0.9623321323288568,0.9584102904989098,0.10761592996624512,0.6080929839517921,1.111279012994808e-05
BreastCancer,10,50,RandomForest,0.9660989190959711,0.9623601049548491,0.062064631578947364,0.19653102778829634,0.0001953736319321028
BreastCancer,10,50,TabPFN,,,,,
BreastCancer,10,50,TabICL,0.9777268260727153,0.9734513650503719,0.048982419399255156,0.16553582111373544,0.0002591665527832351
BreastCancer,10,100,XGBoost,0.9728136259416966,0.9632475661763855,0.06101107787762067,0.11088228807784617,1.9195683610936005e-05
BreastCancer,10,100,LightGBM,0.9734687192924991,0.9683647491364913,0.07451648583972935,0.045082439901307225,6.49791112855861e-06
BreastCancer,10,100,CatBoost,0.9773992793973141,0.9745316687913098,0.048136194245688636,0.6447462469805032,7.857245866928184e-06
BreastCancer,10,100,RandomForest,0.9739600393056009,0.9714789447707587,0.052092526315789464,0.3289735580328852,0.0003162936834422381
BreastCancer,10,100,TabPFN,,,,,
BreastCancer,10,100,TabICL,0.9908286930887652,0.9880228343857334,0.030442968092882806,0.22946885507553816,0.00036606050031096266
BreastCancer,10,200,XGBoost,0.9790370127743203,0.9778383792023876,0.03619819793672109,0.15879971906542778,2.024055197181409e-05
BreastCancer,10,200,LightGBM,0.9734687192924992,0.9743492801849677,0.03944239444928324,0.5387864278163761,8.362237151646823e-06
BreastCancer,10,200,CatBoost,0.9773992793973141,0.9777487560319299,0.04331629761458427,0.6115485411137342,1.0974000600215636e-05
BreastCancer,10,200,RandomForest,0.9747789059941041,0.9741733888683355,0.04749115789473684,0.211394552141428,0.00019607003451439371
BreastCancer,10,200,TabPFN,,,,,
BreastCancer,10,200,TabICL,0.9895185063871601,0.9865125181022079,0.030080823955797885,0.1683978890068829,0.0003471702292332785
BreastCancer,10,455,XGBoost,0.9783819194235179,0.9779669879224289,0.037864741400815735,0.1947991589549929,2.2920649171921243e-05
BreastCancer,10,455,LightGBM,0.9754339993449066,0.976409412946258,0.03719009170128628,0.11182890390045941,8.93213916896728e-06
BreastCancer,10,455,CatBoost,0.980019652800524,0.9794436874764123,0.03221241653929813,0.5981574379839003,1.2243903862933317e-05
BreastCancer,10,455,RandomForest,0.9749426793318048,0.9731909137269676,0.04970252631578947,0.3820054440293461,0.0003010852531971116
BreastCancer,10,455,TabPFN,,,,,
BreastCancer,10,455,TabICL,0.9888634130363576,0.9873461012311902,0.022636746360422063,0.22314497083425522,0.000540031097714969
BreastCancer,10,455,XGBoost,0.9783819194235179,0.9779669879224289,0.037864741400815735,0.1954726679250598,3.71653954253385e-05
BreastCancer,10,455,LightGBM,0.9754339993449066,0.976409412946258,0.03719009170128628,0.12818758003413677,1.809382484408847e-05
BreastCancer,10,455,CatBoost,0.980019652800524,0.9794436874764123,0.03221241653929813,0.6205829940736294,1.6932034652614803e-05
BreastCancer,10,455,RandomForest,0.9749426793318048,0.9731909137269676,0.04970252631578947,0.39102393412031233,0.00040477863921408065
BreastCancer,10,455,TabPFN,,,,,
BreastCancer,10,455,TabICL,0.9888634130363576,0.9873461012311902,0.022636746360422063,0.2069862401112914,0.0005041624995340642
BreastCancer,11,50,XGBoost,0.9715034392400916,0.961345214276798,0.06225879037080153,0.1143648331053555,3.2279789529479386e-05
BreastCancer,11,50,LightGBM,0.9773992793973141,0.967400864201313,0.060313508869881426,0.022976486012339592,1.601937733459891e-05
BreastCancer,11,50,CatBoost,0.9895185063871601,0.9855332194177728,0.05356419539881217,0.3198588350787759,1.8954132030015452e-05
BreastCancer,11,50,RandomForest,0.9855879462823453,0.9783567740023426,0.05279421052631579,0.3265240790788084,0.0003973397818443022
BreastCancer,11,50,TabPFN,,,,,
BreastCancer,11,50,TabICL,0.9921388797903702,0.9893587039427248,0.03193280960495058,0.31380538386292756,0.0002615461411902256
BreastCancer,11,100,XGBoost,0.9859154929577465,0.9786545551319499,0.05925560867008901,0.14594949199818075,2.1120008456994566e-05
BreastCancer,11,100,LightGBM,0.986570586308549,0.9807218878943402,0.06940348773321159,0.041752716060727835,7.575622906810359e-06
BreastCancer,11,100,CatBoost,0.9970520799213889,0.9948864216685667,0.06416446644171873,0.36893759691156447,1.1276079978989928e-05
BreastCancer,11,100,RandomForest,0.9957418932197839,0.9935449177098585,0.04982831578947368,0.3059603020083159,0.0003063266059351072
BreastCancer,11,100,TabPFN,,,,,
BreastCancer,11,100,TabICL,0.99737962659679,0.9962033531638724,0.023216596036579867,0.16942727006971836,0.00028194164808251356
BreastCancer,11,200,XGBoost,0.9891909597117589,0.9850826081162537,0.049777312796240626,0.15303883189335465,1.9542921922708812e-05
BreastCancer,11,200,LightGBM,0.9914837864395676,0.9874035909661838,0.057784286947992106,0.0685816160403192,6.864384519295734e-06
BreastCancer,11,200,CatBoost,0.9967245332459875,0.995013601094108,0.042614851997582505,0.4670936099719256,7.781263424508405e-06
BreastCancer,11,200,RandomForest,0.996069439895185,0.9943297844921589,0.03685157894736842,0.36854186095297337,0.00031213874503839437
BreastCancer,11,200,TabPFN,,,,,
BreastCancer,11,200,TabICL,0.9941041598427777,0.9921273061426451,0.02250324632460141,0.5005912468768656,0.00038316566701324887
BreastCancer,11,455,XGBoost,0.9980347199475925,0.9969636993387613,0.027315175565583535,0.2248889640904963,3.206133515688411e-05
BreastCancer,11,455,LightGBM,0.99737962659679,0.9956107027150702,0.05029068445539231,0.11418513301759958,1.5703411854542138e-05
BreastCancer,11,455,CatBoost,0.9970520799213889,0.9951276109276307,0.036745356478729854,0.5240579331293702,1.4250973451947957e-05
BreastCancer,11,455,RandomForest,0.9977071732721913,0.9963590240780426,0.03233698245614035,0.2621843512170017,0.00031659057927563
BreastCancer,11,455,TabPFN,,,,,
BreastCancer,11,455,TabICL,0.9983622666229939,0.997426234028863,0.01727617909752616,0.21751042502000928,0.00047668089616324815
BreastCancer,11,455,XGBoost,0.9980347199475925,0.9969636993387613,0.027315175565583535,0.19967101700603962,3.234892184927798e-05
BreastCancer,11,455,LightGBM,0.99737962659679,0.9956107027150702,0.05029068445539231,0.13313100789673626,1.7719614940385025e-05
BreastCancer,11,455,CatBoost,0.9970520799213889,0.9951276109276307,0.036745356478729854,0.6353610809892416,1.7093051339319925e-05
BreastCancer,11,455,RandomForest,0.9977071732721913,0.9963590240780426,0.03233698245614035,0.23131877300329506,0.00028735656993823095
BreastCancer,11,455,TabPFN,,,,,
BreastCancer,11,455,TabICL,0.9983622666229939,0.997426234028863,0.01727617909752616,0.3715108521282673,0.00045034271999866817
BreastCancer,12,50,XGBoost,0.986441798941799,0.9791540678056395,0.04531762595718285,0.5024162798654288,2.4501518182979342e-05
BreastCancer,12,50,LightGBM,0.9790013227513228,0.9721720015598143,0.06751710883692877,0.024411916034296155,6.746323043970685e-06
BreastCancer,12,50,CatBoost,0.9811507936507937,0.9748514454205618,0.07385605780855556,0.4237853931263089,1.0432552938398562e-05
BreastCancer,12,50,RandomForest,0.9874338624338624,0.9817074474818188,0.044884140350877184,0.2031529601663351,0.0001957292970792766
BreastCancer,12,50,TabPFN,,,,,
BreastCancer,12,50,TabICL,0.9871031746031746,0.9807394164581503,0.05231647672431962,0.16701910481788218,0.0002682293079009182
BreastCancer,12,100,XGBoost,0.9930555555555555,0.9900608142986193,0.03200891074846685,0.11992418998852372,2.098763198183294e-05
BreastCancer,12,100,LightGBM,0.9890873015873016,0.9877790682668731,0.03066013659908967,0.04329054686240852,6.918227626827725e-06
BreastCancer,12,100,CatBoost,0.9910714285714286,0.986641317697019,0.040642765730121495,0.34861677000299096,1.0726027795227996e-05
BreastCancer,12,100,RandomForest,0.9914021164021164,0.9875120823494665,0.03300343859649123,0.20469223288819194,0.0001945252644649723
BreastCancer,12,100,TabPFN,,,,,
BreastCancer,12,100,TabICL,0.9963624338624338,0.9941873648684281,0.02624449653128037,0.1694153998978436,0.00028299563972834953
BreastCancer,12,200,XGBoost,0.9947089947089947,0.9922525336099036,0.028858994469833567,0.12557682790793478,2.0526386307258354e-05
BreastCancer,12,200,LightGBM,0.9937169312169312,0.9906649675374026,0.0349677289816827,0.06490930914878845,6.990703312974227e-06
BreastCancer,12,200,CatBoost,0.9927248677248677,0.9900125572731,0.03315877886876643,0.6323993450496346,1.2218000432639792e-05
BreastCancer,12,200,RandomForest,0.9915674603174602,0.9882121114606114,0.030588385964912285,0.2123789470642805,0.00039494665658199474
BreastCancer,12,200,TabPFN,,,,,
BreastCancer,12,200,TabICL,0.9973544973544973,0.9958132045088567,0.0192371066393343,0.17718798201531172,0.00034732271083875706
BreastCancer,12,455,XGBoost,0.9937169312169313,0.9911355311355312,0.023031254761187444,0.20068095019087195,2.4964604036588417e-05
BreastCancer,12,455,LightGBM,0.9917328042328042,0.9889638662145142,0.03312875502804209,0.11629913910292089,9.831455699576621e-06
BreastCancer,12,455,CatBoost,0.9953703703703703,0.9927532123960696,0.029343622800146792,0.5889419890008867,2.054623614081688e-05
BreastCancer,12,455,RandomForest,0.9915674603174603,0.9885401261954057,0.02966,0.3902703099884093,0.0003157669817211858
BreastCancer,12,455,TabPFN,,,,,
BreastCancer,12,455,TabICL,0.9970238095238095,0.9954004329004329,0.01770194509657774,0.24632471287623048,0.0005272092734741276
BreastCancer,12,455,XGBoost,0.9937169312169313,0.9911355311355312,0.023031254761187444,0.2594636681023985,3.203700026987415e-05
BreastCancer,12,455,LightGBM,0.9917328042328042,0.9889638662145142,0.03312875502804209,0.11939121503382921,1.616001725523618e-05
BreastCancer,12,455,CatBoost,0.9953703703703703,0.9927532123960696,0.029343622800146792,0.6301098570693284,1.4851799055018969e-05
BreastCancer,12,455,RandomForest,0.9915674603174603,0.9885401261954057,0.02966,0.2324811569415033,0.00028230399179288694
BreastCancer,12,455,TabPFN,,,,,
BreastCancer,12,455,TabICL,0.9970238095238095,0.9954004329004329,0.01770194509657774,0.28291418706066906,0.00044421883496014694
BreastCancer,13,50,XGBoost,0.9781746031746031,0.9676938679776131,0.0663247742284935,0.28309531696140766,1.947862185995307e-05
BreastCancer,13,50,LightGBM,0.9847883597883599,0.9765930172231247,0.05458429594105625,0.023283527931198478,5.715510301422655e-06
BreastCancer,13,50,CatBoost,0.9831349206349206,0.9752089581732607,0.06799617905726207,0.3729368189815432,8.291350432524555e-06
BreastCancer,13,50,RandomForest,0.9874338624338623,0.9798303322624997,0.05403063157894737,0.19707979215309024,0.00019152779867382427
BreastCancer,13,50,TabPFN,,,,,
BreastCancer,13,50,TabICL,0.9910714285714285,0.986155609079101,0.047101111572200295,0.1678377240896225,0.00025986777128357634
BreastCancer,13,100,XGBoost,0.9794973544973545,0.9688730148723178,0.05997920083036545,0.12119281012564898,1.9603439508692216e-05
BreastCancer,13,100,LightGBM,0.9857804232804234,0.9764647106038878,0.05854490758289581,0.04882295918650925,6.531114003768093e-06
BreastCancer,13,100,CatBoost,0.984457671957672,0.9752486693009512,0.05896475251313229,0.3787989551201463,7.841605366322032e-06
BreastCancer,13,100,RandomForest,0.9900793650793651,0.9828979902281219,0.04472547368421053,0.19781234301626682,0.00019430048077514298
BreastCancer,13,100,TabPFN,,,,,
BreastCancer,13,100,TabICL,0.9953703703703705,0.9933048433048434,0.029588665639330144,0.17127129016444087,0.0002838302191281528
BreastCancer,13,200,XGBoost,0.9894179894179894,0.9826004658265691,0.03791776191236385,0.15586187387816608,2.165355417354588e-05
BreastCancer,13,200,LightGBM,0.9900793650793651,0.9865838621847449,0.033627302849134434,0.07285006297752261,8.294422163121534e-06
BreastCancer,13,200,CatBoost,0.9933862433862434,0.9891320322504993,0.03227072427701439,0.969531973823905,1.3344718976632544e-05
BreastCancer,13,200,RandomForest,0.9937169312169313,0.9897964103856742,0.03689512280701754,0.21375067881308496,0.0002925988948462825
BreastCancer,13,200,TabPFN,,,,,
BreastCancer,13,200,TabICL,0.9976851851851852,0.9965986394557824,0.014388415841452323,0.16946560004726052,0.0003415157552808523
BreastCancer,13,455,XGBoost,0.9943783068783069,0.9901303340540878,0.025602414829777438,0.20517516997642815,2.300638599288568e-05
BreastCancer,13,455,LightGBM,0.9986772486772486,0.9977701354007975,0.017657225279868956,0.11912348610349,9.419929579292474e-06
BreastCancer,13,455,CatBoost,0.9986772486772486,0.997810329205678,0.01434524136028779,0.5192337080370635,1.2168009242598424e-05
BreastCancer,13,455,RandomForest,0.9957010582010583,0.993246277839301,0.031835964912280704,0.2301269699819386,0.0002855121836131602
BreastCancer,13,455,TabPFN,,,,,
BreastCancer,13,455,TabICL,1.0,1.0,0.006772589532394459,0.16992363217286766,0.00044858819200542933
BreastCancer,13,455,XGBoost,0.9943783068783069,0.9901303340540878,0.025602414829777438,0.20505321095697582,2.3586307897379522e-05
BreastCancer,13,455,LightGBM,0.9986772486772486,0.9977701354007975,0.017657225279868956,0.11572048114612699,9.357814856788568e-06
BreastCancer,13,455,CatBoost,0.9986772486772486,0.997810329205678,0.01434524136028779,0.6558712541591376,1.5585097124832764e-05
BreastCancer,13,455,RandomForest,0.9957010582010583,0.993246277839301,0.031835964912280704,0.23057944397442043,0.0003905305598061859
BreastCancer,13,455,TabPFN,,,,,
BreastCancer,13,455,TabICL,1.0,1.0,0.006772589532394459,0.17190932086668909,0.0004525259913255771
BreastCancer,14,50,XGBoost,0.9765258215962441,0.9657840780664051,0.06850958973644028,0.10982421692460775,2.1260299728111884e-05
BreastCancer,14,50,LightGBM,0.9711602951039571,0.9474558777151816,0.08373130003036189,0.02302197809331119,6.729195026301705e-06
BreastCancer,14,50,CatBoost,0.987927565392354,0.9830175713138699,0.06472374447277723,0.304510076995939,1.138092051631054e-05
BreastCancer,14,50,RandomForest,0.9919517102615695,0.9885653578522585,0.045881840707964604,0.19589322595857084,0.0001963607789701329
BreastCancer,14,50,TabPFN,,,,,
BreastCancer,14,50,TabICL,0.9875922199865862,0.9823901451256857,0.08585465481604139,0.16553549910895526,0.00026098329087603935
BreastCancer,14,100,XGBoost,0.9939637826961771,0.9908708020554933,0.03885362732995513,0.12282280903309584,1.9561406637055684e-05
BreastCancer,14,100,LightGBM,0.9896042924211939,0.9845431875785432,0.05698549894223758,0.04586412780918181,6.611514589295978e-06
BreastCancer,14,100,CatBoost,0.9976525821596244,0.9965986394557823,0.027113696461439896,0.4585768759716302,2.206645831795393e-05
BreastCancer,14,100,RandomForest,0.9989939637826961,0.9984126984126984,0.028174088495575223,0.20353251392953098,0.0001926439735972512
BreastCancer,14,100,TabPFN,,,,,
BreastCancer,14,100,TabICL,0.9969818913480886,0.9954510259388308,0.02247903503040399,0.16688355803489685,0.00028688468006068626
BreastCancer,14,200,XGBoost,0.9959758551307847,0.994273631904294,0.020998944119947245,0.1540394308976829,1.914472426329039e-05
BreastCancer,14,200,LightGBM,0.9966465459423205,0.9952314259036948,0.015529434194979935,0.0815889488440007,7.016672876424494e-06
BreastCancer,14,200,CatBoost,0.9983232729711603,0.997467071935157,0.01228736123745371,0.4987290541175753,8.810556749195124e-06
BreastCancer,14,200,RandomForest,0.9983232729711603,0.997467071935157,0.020021274336283184,0.2140654430259019,0.000193380116097695
BreastCancer,14,200,TabPFN,,,,,
